ヘッダ情報:伝票No.(伝票No.),ヘッダ情報:出張申請伝票No.(申請No.),ヘッダ情報:行数,明細情報:明細No.,明細情報:明細日付(日付),明細情報:明細時刻(開始)(時刻),明細情報:明細時刻(終了)(時刻),明細情報:出発地(出発),明細情報:到着地(到着),明細情報:交通機関(交通機関他),明細情報:金額(金額),明細情報:証票(領収証),明細情報:手当1CD(日当(選択)),明細情報:手当2CD(宿泊料(選択)),明細情報:手当3CD(滞在費補助(選択)),明細情報:フリー１(備考),明細情報:勘定科目名,明細情報:小計(小計),ヘッダ情報:手当計(手当計),ヘッダ情報:合計(合計),ヘッダ情報:申請者CD(申請者),ヘッダ情報:申請者名(申請者),ヘッダ情報:承認実行者1名,ヘッダ情報:承認日1,ヘッダ情報:承認実行者2名,ヘッダ情報:承認日2,ヘッダ情報:承認実行者3名,ヘッダ情報:承認日3,ヘッダ情報:承認実行者4名,ヘッダ情報:承認日4,ヘッダ情報:承認実行者5名,ヘッダ情報:承認日5
MEBAS0018069,,31,2,2026/05/10,21:30:00,07:00:00,,,ﾎﾃﾙ,78000,証票あり,005,,015,6泊分 上長承認済,旅費交通費,78000,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,3,2026/05/10,21:30:00,07:00:00,,,宿泊税,2400,証票あり,,,,,旅費交通費,2400,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,4,2026/05/11,07:16:00,07:32:00,京都,大久保（京都）,電車･ﾊﾞｽ,360,証票なし,,,,,旅費交通費,360,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,5,2026/05/11,07:42:00,08:12:00,大久保（京都）,久御山工業団地,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,6,2026/05/11,08:30:00,18:30:00,,,作業･打合せ,0,証票なし,,,,PSG業務引継ぎ,旅費交通費,0,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,7,2026/05/11,18:55:00,19:15:00,久御山事業所,大久保駅,電車･ﾊﾞｽ,250,証票なし,,,,通勤バス,旅費交通費,250,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,8,2026/05/11,19:30:00,19:47:00,大久保（京都）,京都,電車･ﾊﾞｽ,360,証票なし,,,,,旅費交通費,360,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,9,2026/05/12,07:16:00,07:32:00,京都,大久保（京都）,電車･ﾊﾞｽ,360,証票なし,,,,,旅費交通費,360,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,10,2026/05/12,07:42:00,08:12:00,大久保（京都）,久御山工業団地,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,11,2026/05/12,08:30:00,19:20:00,,,作業･打合せ,0,証票なし,,,,PSG業務引継ぎ,旅費交通費,0,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,12,2026/05/12,19:40:00,19:55:00,久御山事業所,大久保駅,電車･ﾊﾞｽ,250,証票なし,,,,通勤バス,旅費交通費,250,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,13,2026/05/12,20:03:00,20:27:00,大久保（京都）,京都,電車･ﾊﾞｽ,360,証票なし,,,,,旅費交通費,360,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,14,2026/05/13,07:16:00,07:32:00,京都,大久保（京都）,電車･ﾊﾞｽ,360,証票なし,,,,,旅費交通費,360,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,15,2026/05/13,07:42:00,08:10:00,大久保（京都）,久御山工業団地,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,16,2026/05/13,08:30:00,18:00:00,,,作業･打合せ,0,証票なし,,,,PSG業務引継ぎ,旅費交通費,0,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,17,2026/05/13,18:10:00,18:25:00,久御山事業所,大久保駅,電車･ﾊﾞｽ,250,証票なし,,,,通勤バス,旅費交通費,250,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,18,2026/05/13,18:31:00,18:49:00,大久保（京都）,京都,電車･ﾊﾞｽ,360,証票なし,,,,,旅費交通費,360,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,19,2026/05/14,07:16:00,07:32:00,京都,大久保（京都）,電車･ﾊﾞｽ,360,証票なし,,,,,旅費交通費,360,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,20,2026/05/14,07:42:00,08:10:00,大久保（京都）,久御山工業団地,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,21,2026/05/14,08:30:00,19:30:00,,,作業･打合せ,0,証票なし,,,,PSG業務引継ぎ,旅費交通費,0,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,22,2026/05/14,19:40:00,19:52:00,久御山事業所,大久保駅,電車･ﾊﾞｽ,250,証票なし,,,,通勤バス,旅費交通費,250,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,23,2026/05/14,19:56:00,20:14:00,大久保（京都）,京都,電車･ﾊﾞｽ,360,証票なし,,,,,旅費交通費,360,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,24,2026/05/15,07:16:00,07:32:00,京都,大久保（京都）,電車･ﾊﾞｽ,360,証票なし,,,,,旅費交通費,360,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,25,2026/05/15,07:42:00,08:10:00,大久保（京都）,久御山工業団地,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,26,2026/05/15,08:30:00,17:10:00,,,作業･打合せ,0,証票なし,,,,PSG業務引継ぎ,旅費交通費,0,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,27,2026/05/15,17:25:00,18:03:00,久御山事業所,大久保駅,電車･ﾊﾞｽ,250,証票なし,,,,通勤バス,旅費交通費,250,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,28,2026/05/15,18:06:00,18:30:00,大久保（京都）,京都,電車･ﾊﾞｽ,360,証票なし,,,,,旅費交通費,360,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,29,2026/05/16,09:26:00,09:47:00,京都,草津（滋賀）,電車･ﾊﾞｽ,410,証票なし,,,,ミニミニ草津西口店,旅費交通費,410,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,30,2026/05/16,12:07:00,12:28:00,草津（滋賀）,京都,電車･ﾊﾞｽ,410,証票なし,,,,,旅費交通費,410,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018069,,31,31,2026/05/16,12:54:00,15:34:00,京都,駒込,電車･ﾊﾞｽ,14170,証票なし,,,,,旅費交通費,14170,32900,148560,AZ000120,小野　智紀,高橋　昭太,2026/05/18,,,田中 裕子,2026/05/18,,,,
MEBAS0018070,,9,1,2026/05/11,16:59:00,17:46:00,野洲駅,岐阜羽島駅,電車･ﾊﾞｽ,2390,証票あり,002,,012,乗車券＋特急券,旅費交通費,2390,22500,63890,AZ000145,小幡　裕亮,河本　実,2026/05/21,田中 裕子,2026/05/22,,,高橋　昭太,2026/05/22,,
MEBAS0018070,,9,2,2026/05/11,17:46:00,18:15:00,岐阜羽島駅,ホテル,車,0,証票なし,,,,レンタカー使用,賃借料,0,22500,63890,AZ000145,小幡　裕亮,河本　実,2026/05/21,田中 裕子,2026/05/22,,,高橋　昭太,2026/05/22,,
MEBAS0018070,,9,3,2026/05/11,18:15:00,09:00:00,ホテル,,ﾎﾃﾙ,35000,証票あり,,,,4泊分,旅費交通費,35000,22500,63890,AZ000145,小幡　裕亮,河本　実,2026/05/21,田中 裕子,2026/05/22,,,高橋　昭太,2026/05/22,,
MEBAS0018070,,9,4,2026/05/11,18:15:00,09:00:00,駐車場,,駐車代,4000,証票あり,,,,4泊分,旅費交通費,4000,22500,63890,AZ000145,小幡　裕亮,河本　実,2026/05/21,田中 裕子,2026/05/22,,,高橋　昭太,2026/05/22,,
MEBAS0018070,,9,5,2026/05/12,09:00:00,19:00:00,イビデン,,作業･打合せ,0,証票なし,,,,WO-00346732,旅費交通費,0,22500,63890,AZ000145,小幡　裕亮,河本　実,2026/05/21,田中 裕子,2026/05/22,,,高橋　昭太,2026/05/22,,
MEBAS0018070,,9,6,2026/05/13,09:00:00,18:30:00,イビデン,,作業･打合せ,0,証票なし,,,,WO-00346732,旅費交通費,0,22500,63890,AZ000145,小幡　裕亮,河本　実,2026/05/21,田中 裕子,2026/05/22,,,高橋　昭太,2026/05/22,,
MEBAS0018070,,9,7,2026/05/14,09:00:00,18:30:00,イビデン,,作業･打合せ,0,証票なし,,,,WO-00346732,旅費交通費,0,22500,63890,AZ000145,小幡　裕亮,河本　実,2026/05/21,田中 裕子,2026/05/22,,,高橋　昭太,2026/05/22,,
MEBAS0018070,,9,8,2026/05/15,09:00:00,18:00:00,イビデン,,作業･打合せ,0,証票なし,,,,WO-00346732,旅費交通費,0,22500,63890,AZ000145,小幡　裕亮,河本　実,2026/05/21,田中 裕子,2026/05/22,,,高橋　昭太,2026/05/22,,
MEBAS0018070,,9,9,2026/05/15,18:00:00,20:00:00,イビデン,野洲,車(同乗),0,証票なし,,,,レンタカー返却。荷物の回収および次の日が休日なため社有車返却,旅費交通費,0,22500,63890,AZ000145,小幡　裕亮,河本　実,2026/05/21,田中 裕子,2026/05/22,,,高橋　昭太,2026/05/22,,
MEBAS0018071,,18,1,2026/05/11,06:00:00,06:30:00,草津（滋賀）,京都,電車･ﾊﾞｽ,410,証票なし,,,,,旅費交通費,410,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,2,2026/05/11,06:50:00,09:00:00,京都,東京,電車･ﾊﾞｽ,13680,証票あり,,,,,旅費交通費,13680,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,3,2026/05/11,09:00:00,09:30:00,東京,大塚（東京）,電車･ﾊﾞｽ,253,証票なし,,,,,旅費交通費,253,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,4,2026/05/11,18:00:00,08:30:00,,,ﾎﾃﾙ,47040,証票あり,,,015,,旅費交通費,47040,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,5,2026/05/11,18:00:00,08:30:00,,,宿泊税,300,証票あり,,,,,旅費交通費,300,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,6,2026/05/12,09:00:00,12:30:00,,,作業･打合せ,0,証票なし,,,,大塚本社,旅費交通費,0,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,7,2026/05/12,12:30:00,13:00:00,大塚（東京）,板橋区役所前,電車･ﾊﾞｽ,333,証票なし,,,,,旅費交通費,333,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,8,2026/05/12,13:15:00,14:00:00,,,作業･打合せ,0,証票なし,,,,板橋区役所　証明書請求,旅費交通費,0,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,9,2026/05/12,14:15:00,14:45:00,板橋区役所前,大塚（東京）,電車･ﾊﾞｽ,333,証票なし,,,,,旅費交通費,333,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,10,2026/05/12,15:00:00,08:30:00,,,ﾎﾃﾙ,0,証票なし,,,,ホテルで業務,旅費交通費,0,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,11,2026/05/13,09:00:00,17:30:00,,,作業･打合せ,0,証票なし,,,,大塚本社,旅費交通費,0,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,12,2026/05/13,18:00:00,08:30:00,,,ﾎﾃﾙ,0,証票なし,,,,,旅費交通費,0,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,13,2026/05/14,09:00:00,17:30:00,,,作業･打合せ,0,証票なし,,,,大塚本社,旅費交通費,0,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,14,2026/05/14,18:00:00,08:30:00,,,ﾎﾃﾙ,0,証票なし,,,,,旅費交通費,0,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,15,2026/05/15,09:00:00,16:00:00,,,作業･打合せ,0,証票なし,,,,大塚本社,旅費交通費,0,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,16,2026/05/15,16:30:00,17:00:00,大塚（東京）,東京,電車･ﾊﾞｽ,253,証票なし,,,,,旅費交通費,253,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,17,2026/05/15,17:30:00,19:40:00,東京,京都,電車･ﾊﾞｽ,13680,証票あり,,,,,旅費交通費,13680,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018071,,18,18,2026/05/15,19:45:00,20:15:00,京都,草津（滋賀）,電車･ﾊﾞｽ,410,証票なし,,,,,旅費交通費,410,20000,96692,AA003845,西 三照,田中 裕子,2026/05/18,,,高橋　昭太,2026/05/18,,,,
MEBAS0018072,,7,1,2026/05/15,18:19:00,19:30:00,長岡京,堺,電車･ﾊﾞｽ,1040,証票なし,002,,012,,旅費交通費,1040,12100,31600,AZ000165,山中 里紗,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018072,,7,2,2026/05/15,19:30:00,09:00:00,ホテル,,ﾎﾃﾙ,17100,証票あり,,,,2泊分,旅費交通費,17100,12100,31600,AZ000165,山中 里紗,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018072,,7,3,2026/05/15,19:30:00,09:00:00,ホテル,,宿泊税,400,証票あり,,,,,旅費交通費,400,12100,31600,AZ000165,山中 里紗,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018072,,7,4,2026/05/16,09:00:00,15:30:00,キョウデン大阪,,作業･打合せ,0,証票なし,,,,WO-00345815,旅費交通費,0,12100,31600,AZ000165,山中 里紗,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018072,,7,5,2026/05/17,09:00:00,13:10:00,キョウデン大阪,,作業･打合せ,0,証票なし,,,,WO-00345815,旅費交通費,0,12100,31600,AZ000165,山中 里紗,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018072,,7,6,2026/05/17,13:10:00,14:10:00,キョウデン大阪,千里丘,車(同乗),0,証票なし,,,,,旅費交通費,0,12100,31600,AZ000165,山中 里紗,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018072,,7,7,2026/05/17,14:10:00,15:21:00,千里丘,守山（滋賀）,電車･ﾊﾞｽ,960,証票なし,,,,,旅費交通費,960,12100,31600,AZ000165,山中 里紗,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018073,,4,1,2026/05/15,07:49:00,08:37:00,守山（滋賀）,長岡京,電車･ﾊﾞｽ,660,証票なし,,,,,旅費交通費,660,0,1120,AZ000165,山中 里紗,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018073,,4,2,2026/05/15,08:40:00,08:46:00,長岡京,工業団地前,電車･ﾊﾞｽ,230,証票なし,,,,,旅費交通費,230,0,1120,AZ000165,山中 里紗,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018073,,4,3,2026/05/15,09:00:00,18:00:00,洛西事業所,,作業･打合せ,0,証票なし,,,,IM5100顧客講習,旅費交通費,0,0,1120,AZ000165,山中 里紗,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018073,,4,4,2026/05/15,18:01:00,18:08:00,工業団地前,長岡京,電車･ﾊﾞｽ,230,証票なし,,,,以降キョウデン大阪へ移動しています。,旅費交通費,230,0,1120,AZ000165,山中 里紗,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,1,2026/05/11,08:47:00,09:13:00,守山（滋賀）,京都,電車･ﾊﾞｽ,490,証票なし,,,012,,旅費交通費,490,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,2,2026/05/11,09:30:00,11:45:00,京都,東京,電車･ﾊﾞｽ,13680,証票あり,,,,,旅費交通費,13680,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,3,2026/05/11,11:55:00,12:15:00,東京,大塚（東京）,電車･ﾊﾞｽ,253,証票なし,,,,,旅費交通費,253,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,4,2026/05/11,13:00:00,17:15:00,大塚事務所,,作業･打合せ,0,証票なし,,,,事務処理,旅費交通費,0,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,5,2026/05/11,17:15:00,17:45:00,大塚（東京）,上野,電車･ﾊﾞｽ,209,証票なし,,,,,旅費交通費,209,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,6,2026/05/11,18:02:00,20:01:00,上野,一ノ関,電車･ﾊﾞｽ,13400,証票あり,,,,,旅費交通費,13400,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,7,2026/05/11,20:01:00,08:30:00,,,ﾎﾃﾙ,23940,証票あり,,,,3泊,旅費交通費,23940,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,8,2026/05/12,08:30:00,09:00:00,ホテル,アロン社,車(同乗),0,証票なし,,,,,旅費交通費,0,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,9,2026/05/12,09:00:00,19:00:00,アロン社,,作業･打合せ,0,証票なし,,,,WO-00346803,旅費交通費,0,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,10,2026/05/13,09:00:00,19:30:00,アロン社,,作業･打合せ,0,証票なし,,,,WO-00346800,旅費交通費,0,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,11,2026/05/14,09:00:00,18:30:00,アロン社,,作業･打合せ,0,証票なし,,,,WO-00346804,旅費交通費,0,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,12,2026/05/14,18:30:00,19:00:00,アロン社,一ノ関駅,車(同乗),0,証票なし,,,,,旅費交通費,0,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,13,2026/05/14,19:22:00,22:08:00,一ノ関,西川口,電車･ﾊﾞｽ,18530,証票あり,,,,乗車券:一ノ関-守山、新幹線:一ノ関-東京。乗った後ホテル予約。大宮で降りて西川口で途中下車,旅費交通費,18530,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,14,2026/05/14,22:08:00,08:30:00,,,ﾎﾃﾙ,9405,証票あり,,,,,旅費交通費,9405,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,15,2026/05/15,08:45:00,09:30:00,西川口,大塚（東京）,電車･ﾊﾞｽ,253,証票なし,,,,Suicaで移動,旅費交通費,253,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,16,2026/05/15,09:30:00,16:30:00,大塚事務所,,作業･打合せ,0,証票なし,,,,事務処理,旅費交通費,0,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,17,2026/05/15,16:30:00,20:00:00,大塚,守山,電車･ﾊﾞｽ,0,証票なし,,,,JR東日本(明細13の乗車券で大塚から),旅費交通費,0,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018074,,18,18,2026/05/15,17:00:00,19:15:00,東京,京都,電車･ﾊﾞｽ,5320,証票あり,,,,新幹線特急券のみ,旅費交通費,5320,20000,105480,AH000135,河本　実,岡田　高明,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018075,,5,1,2026/05/11,08:11:00,08:31:00,千里丘,長岡京,電車･ﾊﾞｽ,410,証票なし,,,,,旅費交通費,410,0,1280,AH000611,志村　一磨,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018075,,5,2,2026/05/11,08:40:00,08:46:00,ＪＲ長岡京駅［東口］,工業団地前,電車･ﾊﾞｽ,230,証票なし,,,,,旅費交通費,230,0,1280,AH000611,志村　一磨,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018075,,5,3,2026/05/11,08:46:00,19:01:00,SCREEN洛西,,作業･打合せ,0,証票なし,,,,IM業務,旅費交通費,0,0,1280,AH000611,志村　一磨,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
MEBAS0018075,,5,4,2026/05/11,19:01:00,19:08:00,工業団地前,ＪＲ長岡京駅［東口］,電車･ﾊﾞｽ,230,証票なし,,,,,旅費交通費,230,0,1280,AH000611,志村　一磨,茅野　義洋,2026/05/19,田中 裕子,2026/05/19,,,高橋　昭太,2026/05/19,,
